tweet.id,text,label,username
936652423,#2019 #current i wish i could tell him there's never been a suticase nuclear attack anywhere.  i don't think any individual is bold enough.,0,tankgrrl
936652532,Independents represent 42% of the voting population -- yet we are NOT REPRESENTED at this #tweetdebate. Shameful.,0,citizenjake
936652604,McCain sounds like a war monger filled with fear.  #current,0,current
936652682,"Just how is this country the ""greatest?"" #debate08 #current",0,orbitaldiamonds
936652737,#current I hope the next debate is more exciting and less polite.,0,tdeletto
936652754,Has mccain looked @ obama at all this whole debate? #current,0,kwitter
936652805,"you think if people stop talking about ""terrorism"" it would just go away?  you know, out of sight out of mind. #current",0,soverpeck
936652810,"Obama: ""We are less respected now.""  Well, you're less respected by me if you keep this play-it-safe mode up.  #current",0,macartisan
936652829,#debate08 #current  Does Obama actually think we aren't trying to go after all Qaeda?,0,soverpeck
936652893,@Edge32 I agree... Obama is being far too accommodating of McCain's tone & interruptions #current #debate08,0,kyeung808
936652955,Obama's tie is crooked!!! #current,0,blm03
936652976,#current @sull @gnimsh there's no need for a 9/11 style attack on the US anymore. We're destroying ourselves without any outsidel help.,0,ralphpoole
936653081,#debate08 #current pinocchio-bama we need to restore America's standing in the world,0,PinkOliveFamily
936653118,We are less respected now... Obama #current #debate08   And I give credit to McCain... NOOOO,0,emergingtech
936653121,Amen Obama. We are less respected. #current,0,rockyMtnRajah
936653186,the way we're perceived in the world...put ya weight on it Barack! #debate08 #current,1,melrp
936653204,Less respected than four years ago - a major understatement! We don't even respect ourselves anymore! #current,0,naum
936653235,"Yes, reps are experts on torture. #debate08 #current",0,jimgoldstein
936653271,#current Obama - we need to go to Afghanistan and Pakistan...and he wants more troops...is he really a democrat?!,0,fritzpw
936653311,We are definitely less respected now in the eyes of the rest of the world. This celebrity election is not helping. #current,0,mediaphyter
936653427,damn right we're not respected anymore. we need a president who's gonna restore our international credibility. #current,0,ateeterbaker
936653572,"Obama keeps saying him & McCain r not different. I thought O said McCain is 3rd Bush term. If true, is O going 2 b a 3rd term 2? #current",0,MeHeatherD
936653573,"Mcain, working with Lieberman does not make you bipartisan. He is not really a democrat. #tweetdebate",0,jowyang
936653579,McCain VS Obama in a cage match. GO!#current,0,themurmish
936653598,quick! McCain! Get in another Slogan! #current,0,bmaleszyk
936653607,#current Obama is really getting angry at the moderator when he interrupts...,0,Gina Minks
936653674,"O: Restore how we're perceived in the world - we're less respected now than we were 8 years ago, even 4 years ago #debates08, #current",0,gacman57
936653700,I agree w/ @movingsideways....this has been difficult to watch. Not atl all what I expected. #current,0,jani_s
936653778,"Obama goes into apologizing for the USA again, what a scumbag he is #current",0,gminks
936653819,Half way through telling you the real reasons why Obama should be president I realized you you wanted to keep kidding yourself. #current,0,bluejack
936653859,honestly mccain really stressed me out... he was being SO mean. I don't like it when people are that mean in something so important #current,0,naum
936653933,"@Condoulo how doesnt he respect the Nat'l Anthem - why does it matter so much if he respects the country, #tweetdebate",0,Laurie2
936654004,I thought McCain flopped on the torture issue? #current,0,melrp
936654047,"lol, ants are so industrious.  are we supposed to behave like ants?  #current",0,KennyL
936654093,mccain -3 Obama doesn't get it #current #tweetdebate,0,fritzpw
936654131,Missile defense is welfare for the defense industry. It. Just. Doesn't. Work. #tweetdebate,0,kyeung808
936654171,since when is being respectful a bad thing?  I work on teaching it to my kids every day.  Family values.  Remember those??  #tweetdebate,0,starweaver
936654360,McCain is a wolf in sheep's clothing and Barack is poised and not attacking his opponent.#current,0,francishopkins
936654420,"yes -- we are less respected -- Obama can restore standing.  Stop complimenting McCain, he doesn't compliment you!  #current #debate08",0,jas_aiken
936654473,senator obama doesnt understand? or get it? Mccain...stop using that language #debate08 #current,0,gwfrink3
936654690,@current #current He doesn't understand and he doesn't get it - those phrases make McCain sound petty,0,ocp_advisor
936654719,"again ""Senator Obama still doesn't understand.."" ugh. #current",0,mabraham1
936654760,"The safer question is a joke. We are chasing our tails, after something happens. What is thought determines how the USA is treated #current",0,vanhoosear
936654825,#current McPain: Reagan's SDI was major factor of ending cold war. Obama doesn't get that failing in Iraq will embolden enemy.,0,mediaphyter
936654951,#current they would establish a base in iraq! then the league of superdemocracies would have to go in and battle them!,0,themurmish
936655000,Iraq is lost give it up Mc Cain! #current,0,gminks
936655002,-1pt for McCain's attack. How can we fail in Iraq? We don't even know how to win there! #tweetdebate,0,martinbowling
936655016,"If the terrorists think an attack will help McCain win, they will attack before the election. #current",0,PinkOliveFamily
936655026,"""senator Obama still doesn't quite understand"" #current",0,xylem
936655066,"#current Stop saying 'cold war' and 'holocaust' McCain, you just sound desperate and stupid.",0,pnutbtrjelee
936655353,"@gesteves Right, ignoring them just gives them more room #current",0,themurmish
936655396,Did Obama's mom not teach him any manners? He needs to wait his turn to speak. #current,0,thespottedduck
936655417,"Okay-we all know Obama wants us out of Iraq, say something new #current",0,lumatts
936655592,How can you people think there is a difference between these two... Sounds like all the same BS to me. #current,0,PinkOliveFamily
936655778,Obama should be president. McCain should retire and collect social security. #current,0,bluejack
936655882,#debate08 #current #tweetdebate McCain's talking point: Obama doesn't get it.  He's doing a good job of driving that message home.,0,themurmish
936655947,mccain -1 when asked about our standing in the world goes back to missile defense and rides Reagan's coattails #tweetdebate,0,daveevans
936655950,"This, I think, has been a very disappointing debate.  I thought Obama would come off better, but he didn't shine this time. #current",0,themurmish
936655979,"@alanbenson, agreed, this last question is a bit of a joke. #current",0,sbjet
936656006,if MaCain is elected no doubt another 911 is gonna happen! be ready! #current,0,martinbowling
936656153,McCain's strategy is all wrong. You cant beat up everybody that doesnt like you.#current,0,vanhoosear
936656291,"McCain ""Offshore drilling is a bridge..."" to nowhere? #tweetdebate Reagan killed solar, of course McCain doesn't have a good solar record",0,themurmish
936656294,"Holy shit, McCain isn't winning this debate people- he's talking about our ""ego"" re: Iraq.  That's the most dangerous way to govern #current",0,sheeri
936656378,rt  @KatieFavazza  Friends are worrying now about Palin in her debate next week. #current #debate08,0,jowyang
936656380,"Clearly, McCain ""doesn't understand"" that we need to get out of Iraq so we can deal with issues at home. #current",0,barbaranixon
936656498,I wonder if Iraquis are taller than Afghanis ... McCain must have the inside track of height tactics. #current #tweetdebate #debate08,0,vanhoosear
936656633,#current Covert Radio: The next 911 attack will come from Northwest Pakistan and one of the 457 Taliban Camps. They are plotting now.,0,bmaleszyk
936656697,"#current General Betray-us says this, General Betray-us says that... Hey McCain, he's not in charge anymore!!",0,lumatts
936656711,#current John McCain's skin is hangin off his bones,0,naum
936656814,"@litterthisheart #debate08 Has anyone else noticed that McCain hasn't defined what ""victory in Iraq"" entails? Warmonger.",0,jfouts
936656842,"McCain needs to get to the point, I am getting lost in all these words. #current",0,bluejack
936656925,what do you mean we can't do what Senator Obama wants to do? #current,0,brennancarlson
936656950,"just because Gen. Petraeus says it, doesn't make it true. #current",0,johnnycho
936657006,I'm still pissed at Al Gore for effing up the debates in 2000.  #current,0,kdpaine
936657271,Hopefully one of these candidates can act like an adult when running THE WHOLE COUNTRY #current,0,mabraham1
936657469,"With economy this flucked up, with war this frucked up, I'm pissed this is even close. Obama, this should be easy. #current #debate08",0,lulu_81
936657481,"Holy shit, McCain isn't winning this debate people- he's talking about our ""ego"" re: Iraq. That's the most dangerous way to govern #current",0,gminks
936657485,"#current #debate08 That's the M.O. -- Just repeating, ""He doesn't get it!!!""",0,blackvoices
936657745,Obama has spent more time campaigning then in public office #current #debate08,0,damnneargenius
936657757,Obama should call McCain's judgement in regard to the Iraq War into question more. #current,0,fritzpw
936657835,ok i get it grandpa mcain your old #current,0,bmaleszyk
936657844,@JalenJade Exactly why do we need attacked when were destroying ourselves  #tweetdebate,0,rockyMtnRajah
936657994,The Character Assassination of Barack Obama by the Coward John McCain http://bit.ly/2ZHw59 #debate08 #current,0,KennyL
936658024,Mr Obama republicans focus on Iraq because they have little tiny brains. Clinton can tell you where democrats keep theirs #current #debate08,0,kdpaine
936658030,"Old Man McCain is just rambling on and on ... and not answering the question with facts, Were are the fact MCCAIN? #current",0,Will Reynolds Young
936658056,How can you tell a Harverd Grad who did NOT graduate at the bottom 5 of his class that he does not undersatand. How arrogant. #tweetdebate,0,bmaleszyk
936658126,Bringing up Reagan soo many times is quite manipulative #current,0,naum
936658154,"#debate08 #current There's been more priorities than just Iraq, plus capturing Bin Laden won't end the GWOT",0,CarriBugbee
936658204,worst drinking game ever #current,0,kyeung808
936658385,McCain -3 for lying again about Obama's stands on Iraq #tweetdebate,0,themurmish
936658438,It's kind of tough watching McCain beat Obama senseless. #current #debate08,0,stephenbrewer
936658446,This is ridiculous. Obama really needs to take McCain to task if he wants to win over the undecided demographic.#current #debate08,0,dland
936658536,"And stop relying on Petraeus, Senator McCain!  #current",0,nericksx
936658653,@current #current Obama will win by simply spending the last 90 mins not inserting his foot into his mouth. No big blunders = good.,0,rmonge4surf
936658671,"@orbitaldiamonds No one has. No one knows what 'victory in Iraq' looks like. Until they define it, I don't want to hear about it.",0,nohype
936658766,I think this debate has not helped anyone to be swayed one way or the other. #current,0,Kate B.
936658826,"@stillgray no she's darth vader - just give her the mask! she'll do everything for her ""master"" Johnny Boy #current",0,bmaleszyk
936658880,per my previous tweet: thx obama for saying the chinese own $1T in usa debt #current,0,gminks
936658977,New outfit to wear $500... Being a presidential candidate and not knowing how to tie a tie.... PRICELESS! #current,0,bluejack
936658992,Wait... that just sunk in... did he give the comparitive heights of Koreans? #current,0,vijaysankaran
936659213,Screw having dates to get out! Lets stay there for 100 years! #current,0,kyeung808
936659216,"Every time Obama calls McC ""Jim"" a little child cries.#current",0,barbaranixon
936659265,McCain looks like he didn't even want to show up tonight. #current,0,3locina
936659309,It's a trap! #current,0,daveevans
936659350,#current obama ending with PWNING bush hats off to you sir,0,NMHull
936659362,#Current China holds our debt so we have money to buy their cheap garbage,0,PinkOliveFamily
936659389,#tweetdebate Obama -3 for thinking America had image to lose.  We have been called the ugly Americans for decades.,0,kyeung808
936659431,"Calling the USA the ""greatest"" country is a very dangerous claim #current",0,gminks
936659491,Mccain won on rambling  run-on sentences.#current,0,sbjet
936659521,"Obama: We spend so much money on Iraq, we can't afford to bail out Wall Street! #current",0,lumatts
936659524,we need more cutthroat attacks #current,0,PinkOliveFamily
936659651,"Husband says that if the terrorists are killing us, who cares about health care???? #debate08 #current",0,NTWhite
936659769,We can't invest because we are bankrupt! MORE WARS OR MORE SPENDING IS NOT GOING TO HELP!#current,0,c4chaos
936659806,#2019 #current investing in science and technology to become competitive.  now look at what all the competition has gotten us.,0,PinkOliveFamily
936659831,People need to support OTHER parties besides the GOP and Democrats!!!  #current,0,mabraham1
936659863,no we just need to wage war on everyone else Obama. not use our money to help the american people...#current,0,changeforge
936659934,"I'm the Jerry Springer audience, I'm waiting for Ralphie N. come out from the background try to beat up McCain :( *bored* #current",0,themurmish
936659941,#current Sen O: we can't provide healthcare or invest in science & tech; this is national security issue. Haven't funded veteran's care.,0,c4chaos
936659970,It doesn't help to win in Iraq if it's the wrong war. #current,0,PinkOliveFamily
936660041,Obama Loses! Incompetence breads incompetence! Veterans? What do you care anti-christ? #current,0,Laurie2
936660091,"more feeble attempts to tie McCain to ""more of the same"" #current",0,BukolaE
936660457,#tweetdebate and all our undergarments are manfactured in China. Thats a great risk. what if they stopped manfacturing that,0,KennyL
936660462,mccain looks like a muppet #current,0,barbaranixon
936660537,"McCain needs to get to the point, I am getting lost in all these words. #current",0,PinkOliveFamily
936660558,#current It's a sad state of affairs when we can't even pay for simple healthcare for our military vets,0,aeditor
936660719,"McCain: Failure in Iraq would encourage al Qaeda to set up there... Sure it's possible, but is it inevitable? #debate08 #current",0,93octane
936660728,#current thay are all lying to us,0,Sarah J
936660854,"""I've been involved in every...thing that got screwed up"" is what McCain meant to say there. #current",0,tiarepackard
936660912,"Hate to say it, but OBLaden is not the prob; network of poor fundamentalists is prob.  #Current #debate08 #tweetdebate",0,mattt bastard
936660964,Obama needs more experience #current,0,elaineschoch
936660978,"If Dems had a chance to preview this debate, they would have picked Hillary Clinton #current #debate08",0,kyeung808
936661030,Why is it that all of the anti-Obama posts are attached to users with no personal information or links to their sites? #current #debate08,0,sheenatabraham
936661155,#current #debate08 #tweetdebate I have been involved as well -- mostly yelling at people like McCain,0,PinkOliveFamily
936661200,"Obama wants change, the change in my wallet.#current",0,gwfrink3
936661201,Obama is doing his hand wrong... he needs to have a fist. Pound his ideas in peoples mind...#Current,0,kyeung808
936661216,"McCain still condescending with ""Obama doesn't understand"".  And he doesn't have the dignity to look at him. No class. #current #debate",0,bluejack
936661370,"@BarackObama If you keep positioning healthcare vs Iraq war, you will lose this election. #current #obamashot #mccainshot",0,johnnycho
936661391,The worst thing is that we keep electing these idiots from these 2 parties and we wonder why it always ends up where we're screwed. #current,0,daveevans
936661431,Jim looks like a deer in headlights.... #current,0,TheDailyDG
936661438,all those tight muscles in McCain's face.  I bet he'd look 90 if he'd ever relax. #current,0,themurmish
936661484,Strategy in Obama's mind is Kissing the UN's Butt.  No Thanks.  Freedom Aint Free! #current,0,jfaris
936661485,Hey!Obama!Heres a topic!Go get it boy!go Get it!#current,0,Imarilove
936661598,"Obama bad decisions: His Church, William Ayers, Rezko, Iraq troop surge..... #current",0,vanhoosear
936661720,obama seems flustered = not getting point across clearly #current,0,nericksx
936661779,"mccain, quit the patronizing and get to the point #current",0,Darnell Clayton
936661877,#current of course you think he's wrong john! he's standing in your way from letting sarah palin be president,0,rmonge4surf
936661940,"and you haven't done jack, mccain, except jack sh*t up. #current #debate08",0,johnnycho
936661945,How exactly have you been involved in all of the major military actions over the last however long. I don't buy it #current,0,elaineschoch
936661983,McCain keeps saying that Obama doesn't understand X or Y but what does John McCain know about what Obama knows? #current,0,gwfrink3
936662101,"We GET it McCain you are OLD, a lot of people knew FORTRAN once and that doesn't make them ready to lead today. #current",0,TaiwanBrown
936662102,@lifestudent83 oh wait.....he didn't! he tried to use the housing crisis to get out of it! #current,0,FrancesFlynnTho
936662117,How is it that we're coming back to the Surge?  Weird... #current,0,TheDailyDG
936662159,"McCain - ""I don't see the leardership in Obaba"" (paraphrase) #debate08 #debateok08 #current",0,natdefreitas
936662184,did he just compare obama to bush? OMFG!#current,0,quixado
936662195,"Obama's off camera chuckling is just stupid.  Makes him look like an idiot, not a POTUS.  #current #debate08",0,jwa1970
936662196,"Obama: ""We haven't spent enough money on social programs and handouts!"" #current #debate08 #tweetdebate",0,RobertBluey
936662268,"Right on, @CityMama (from @momocrats LiveChat): ""McCain/Palin '80"" LOL too true #current",0,johnnycho
936662272,"#current are you serious, mccain, in comparing obama to bush?  nutjob.",0,JohnHoffmann
936662283,oh god McCain..you are getting on my nerves...the surge didnt work!!#current,0,PureFLCL
936662294,mcain's voice makes my ears bleed #current,0,kyeung808
936662332,McCain has been involved with military issues from the Civil War to the present day war in Iraq.  Does this fall in the pro column? #current,0,shelisrael
936662358,Obama: please just say that we should stop fighting wars.  Period.  Full Stop.  No more war.  It's DUMB.  #current,0,starweaver
936662378,@ceanders Jim Lehrer does not listen. HE WAITS. #current,0,rgjo
936662409,9/11 was an inside job! Wake up America!! There is no difference between these candidates!!#current,0,chrgra
936662447,McCain has is part of a system that got us into this mess.  How can we trust you to get us out? #current,0,rasiej
936662462,Listening to McCain is like listening to a teacher from Charlie Brown. #current,0,daveevans
936662466,Obama talks about the issues and McCain has only spoken about the past. I think McCain needs to go into teaching History #current,0,saabnet
936662552,McCain is totally dissing Obama - what a  dick #current,0,mmeador
936662556,LOL! McCain tries to compare Obama to Bush....I think I may wet myself! #current,0,lefty0008
936662584,Ohhh..McCain getting a little nasty #current,0,crazyliberal
936662675,McCain is acting like an arrogant old guy.#current,0,jtapjtapjtap
936662677,Barack Obama: DEBATE REALITY CHECK: THREAT IN AFGHANISTAN http://tinyurl.com/4dolsf #debate08 #current #tweetdebate,0,flamyngo
936662730,#current McSame's wrap up is laughable,0,Obscura
936662736,"#current McPain ""we've seen this stubbornness before"" we need more flexibility in a pres of US than that. Veterans know I'll take care o ...",0,DominickEvans
936662743,I don't think either of these guys actually enjoy debating/disagreement/confrontation. McCain sounds strained. #current,0,yoBro123
936662760,LOL McCain's calling out Obama on being inflexible. Unreal. #current,0,johndoe1211
936662762,@gregmcneilly #current #debate08 What debate have you been watching lefty?,0,tweemarcus
936662793,"@tayari Eating pizza would, at the present time, be more interesting than the debate.  #current",0,blackice912
936662844,Has McCain looked at Obama once past the 30 minute mark?? #current,0,jrishel
936662863,where is Mcains pin? - oh its in his booty chest #current Yarg!,0,lumatts
936662888,@PJsMommy Better his tie than his policies. #current #debate08,0,fountaingoats
936662913,McCain -2 he can't even keep the cnn republican line happy! #tweetdebate,0,AtH2O
936662926,"The man who selected Sarah Palin as his VP wants to talk about ""experience"" and ""judgment"". Judgment!  #current #debate",0,calweb
936662960,"#current #debate08 #tweetdebate Hey McCain, you voted against Webb's new GI Bill",0,bluejack
936662961,Play that violin...McCain is talking about veterans... #current,0,VizionQuest
936663025,Who picked McCain's tie? #current,0,elaineschoch
936663043,grumpy old man #current,0,Imarilove
936663048,"Yeah, McCain, take care of those veterans by NOT SHOWING UP TO VOTE FOR THE GI BILL #current",0,PinkOliveFamily
936663049,"McPOW wrong on the war, wrong on the war, wrong on the war.  Why won't you just admit you were wrong on the war? #current",0,mcmama
936663074,"Waiting for McCain to say ""Nanny nanny boo boo"" #current",0,MaryTrigiani
936663081,Obama tried to say that he knows vets well.. guess what can't win that game with McCain.. #current #debate08,0,groby
936663093,Mccain is such a joke. #current,0,RyuPlasticTree
936663119,Wow McCain is saying that Obama is wrong.  Yet his example is counter to what he said two minutes ago? #current,0,bluejack
936663133,"Old Man McCain is upset because he isn't use to talking to intelligent, men like Obama #current",0,myentirename
936663148,"#current McCain is so smarmy. No, he has NOT taken care of veterans.",0,paul4dirt
936663207,"If McCain thinks Obama doesn't have the experience needed in a dangerous world, whey did he pick Sarah Palin with even less fp exp? #current",0,Shashwati
936663222,"Mr. McCain knows the Veterans, but Mr. Obama you are no Veteran. To bad McCain votes against veterans at every chance #current #debate08",0,EATerrell
936663230,#current McCain is trying to win on age. He's talking about Obama as an idealistic teen.,0,cynmc
936663231,"McCain -3 for calling Obama ""stubborn"" #tweetdebate",0,Barackbar
936663236,McCain has been vomiting diarrhea into my ears all night #current,0,CarriBugbee
936663241,"FLexibility, my ass.#current",0,aceoaces
936663275,#debate08 #current why does obama keep saying that mccain is right? also why is mccain riding petraeus' jock?,0,akohler
936663287,"Mccain, how is that useful....quit standing on your 'surge'.....and flexibility....?  where your flexibility. diplomacy.. #debate08 #current",0,davidbdr
936663336,Old Songbird McCain will take care of Vets...HA!!! #current,0,kyeung808
936663357,"""I honestly don't believe that Sen. Obama has the experience or the knowledge...""  Wow, wow, wow.  So true.  Thanks, McCain #current",0,xmerer
936663369,Vote for McBush! #current,0,StevenWalling
936663413,McCain is a war man. He will ONLY TAKE CARE OF THE WAR interests.#current,0,firegold21
936663450,"LOL. If McCain takes care of veterans, how come he's voting against veteran bills all the time? #current",0,ReubenIngber
936663493,what about the GI bill u didnt vote for McCain...LIAR!! #current,0,shashib
936663633,"McCain seems to keep falling back on saying, ""Obama just doesn't get it.""  Umm...He seems to get it to me.  #tweetdebate #debate08",0,c4chaos
936663637,McCain's teeth keep whistling... #current,0,vagabondproject
936663654,McCain -3 calling Obama inflexible  That's the pot calling the kettle black #tweetdebate,0,EATerrell
936663661,"McCain -2 for yet another instance of ""a noun, a verb and POW"" crutch  #tweetdebate",0,ceanders
936663668,-1 mc cain's Georgian bias on Georgian - Russia conflict. #tweetdebate,0,daveevans
936663682,"-3 I been there. I been there. I been there.--McCain. #debatetweets, #current",0,Bringo
936663704,McCain clubs baby seals.... seriously. #current,0,EndTheRoboCalls
936663751,rt @jupiejupe    #current Obama is only talking to the pop vote Mc is talking to the elect vote GAME OVER sadly,0,gwachob
936663776,Mc Cains gonna take care of the veterans?  he had his chance the last 8 years! #current,0,namelessdame
936663830,McCain must be awfully tired  --- He's been everywhere and done everything! #current,0,gofasterplease
936663860,"Come on people, say it with me ""McSame Old, McSame Old"" #current",0,EndTheRoboCalls
936663862,Talk about clinging mindlessly to one stuck position...how about McCain's insistence on staying in Iraq? #current,0,pinknebulous
936663872,"If experience is what we've had for the last 8 years, I'll pass on it and take my chances.#current",0,alpha_park
936663879,Obama needs a new makeup artist...his concealer is the wrong color under his right eye #current,0,mabraham1
936663951,Mccain -1 getting tired? stuttering? #tweetdebate,0,vstraylight
936664021,McCain smirks like Bush #current,0,warrenss
936664026,"Does voting against the GI bill count as taking care of veterans, John? #current",0,CarriBugbee
936664044,#current #debate08 I hate it when they talk over each other... cat-fight anyone?,0,whyphilosophy
936664046,-2 for Mcain saying he'll take care of vets but voting against benefits for them. #tweetdebate,0,nlw
936664064,I want to fall asleep when you talk Mccain #current,0,EndTheRoboCalls
936664097,Why cooperate with the rest of the world when we can just enslave it. #current,0,littlesparrowp
936664129,#current babs is mad.,0,alpha_park
936664175,"McCain, you know veterans, and will take care of them, yet Veterans organizations consistently give you low ratings? #current",0,jamesseay
936664190,"mccain -7 for admitting that he has been 'involved in' all major natl sec threats.  -2 more for ""the new 9/11"" aka georgia.  #tweetdebate",0,elpampurio
936664260,"Johnny, fix your dentures. You're whistling. #current",0,christystorck
936664265,McCain doesn't believe that Obama has the experience - but he believes that Palin does? #current #debate08,0,ewka
936664278,yeah...he (McCain) really cares about the veterans....that's why he's tried to help Walter Reed #current,0,freshpaint
936664333,Surge did not work. Iraq simply ran out of bomb making materials. #current,0,RyuPlasticTree
936664361,i still hate MaCain's tie!! #current,0,RyanAdams
936664393,#current twennty some years of experience. or of sameoldsame old?,0,mathewballard
936664395,Broken record McCain #current,0,marycanady
936664454,"john mccain: ""i'm afraid....to look people in the eye"" #current",0,rebot
936664492,"#current yes, yes McCain we all know that you are old.  Calling out judgement? Seriously, McCain?",0,soapboxmom
936664505,#current  OMG- McCain is smirking just like Bush does!,0,EndTheRoboCalls
936664544,"#current #debate08 - Ok, let's make McCain the Sec'y of Vet Affairs... instead of President----!!!!!",0,coffeemakergirl
936664558,"If veterans know and love McCain like he says, why the veteran protests during his GOP speech? #current",0,KipEsquire
936664613,mccain keeps whistling! haha #current,0,paul4dirt
936664625,"OBAMA, WE'RE IN THE MIDDLE OF FINANCIAL COLLAPSE, WAR, ENERGY CRUNCH...NOT A TIME FOR ON THE JOB TRAINING #CURRENT",0,martin_kelley
936664683,@current So do we now stereotype people from other nations as enemies because they live in a certain country?  #current,0,darrylohrt
936664729,Obama going back to his drunk father roots.  #current,0,greacen
936664782,-1 McCain for the on the job training card #tweetdebate,0,FrancesFlynnTho
936664893,"""i've been involved in... virtually every major security challenge in the last 20 years..."" McCain just admit to being a terrorist? #current",0,presto123
936664909,I'm tired of your stories McCain #current,0,leonleaf
936664971,"mcc is just harping on one or two things, he seems desperate to me.  He's not putting up anything new, no new ideas, just same old. #current",0,NTWhite
936665037,McCains tie is godawful. #current,0,Okie_Campaigns
936665046,This debate reminded me why I'm an independent. Disheartening. #current,0,jbapowell
936665142,"#current McCain needs to retire, not take the hardest job on earth!",0,ParandimeX
936665261,McCain is such a lying sack about Veterans affairs. You will NOT support them or are you going to flip flop on that now? #current,0,ceanders
936665274,Grandpa McCain is going to take care of America?! #current,0,johndoe1211
936665280,Obama claims national healthcare is a national security issue-liberal? #current,0,kdoohan
936665392,McCain has an ugly tie #current,0,PIXELFLIP
936665419,WHEN is this going to end?!  I thought it was 90 min!!!  #debate08 #current gaaaaaaah,0,mhorta
936665439,Obama Loses! Incompetence breads incompetence! Veterans? What do you care anti-christ? #current,0,michaelparks11
936665529,"I'm outta here. I hope Bill Maher watched the debate. Remember, Barack sucks at debating things, especially because he is stoopid. #current",0,ParandimeX
936665569,who will take care of you mccain when you're in a nursing home in 2 years??? palin?  #current #debate08,0,johnnycho
936665665,McCain is a veteran and Obama has a father from Kenya? Dang. I didn't know that. Lets be more pedantic invoke apple pie #current #debate08,0,Heuristocrat
936665748,"BOOO!  Stop trying to push the lack of experience BS McCain, your VP has less experience than my mom does in dealing with people. #current",0,ahg3
936665819,Mccain is out of touch.  He is a broken record.  We need change NOW! #current,0,EndTheRoboCalls
936665871,"You don't need any ""on-the-job training?"" You are 72! What if you DIE?! Why Palin if you care about ""on the job training?"" #current",0,israelpattison
936665904,I pretty much just feel depressed after this.  I wish this election could just get over with. #current,0,DangerGirl6
936665973,"McCain will take care of the veterans like they're little babies, he'll let them nurse from my wrinkly man boobs. #current",0,piyook
936666182,It ain't a popularity matter ya dummy It is national security #current,0,gingercake
936666228,You don't need on the job training huh? Like Palin who will likely become President because you're not gonna make it. #debate08 #current,0,cachea
936666392,McCain plays the war hero card again!  #current,0,sea_dot
936666550,horrible dis to Obama mccain #current,0,dbrowell
936666551,"#current #tweetdebate Conches, I have to agree.  It's sad",0,lnxwalt
936666771,"#current Too much Alien vs. Predator. ""Whoever wins, we all lose.""",0,DonIrvine
936666795,I was wondering when he was going to pull the POW card... #current,0,ErinNorton
936666844,We'd have Al Qaeda taken care of by now if it hadn't been for Iraq and oil interests #debate08 #current,0,GuardianUS08
936666901,Is it good that Obama is talking about Dad ? What next talking his Bro LOL #debate08 #current #debateok08 #mccainshot,0,EATerrell
936666904,McCain just dropped that ball after Obama was lucid about Iraq #current,0,nubianvixen
936666930,i was a p.o.w blah blah blah #current,0,kersting
936667076,"@downsokc  we have $9 trillion debt.  A little too much, eh?  #debate08 #debateok08 #current",0,msblog
936667144,"I hate to say it, Obama lost this debate. He's played too much defense and allowed McCain to on the offensive all night. #current",0,alexashrugged
936667579,"""there he goes again being a poor pitiful vet #current""",0,martinbowling
936667711,"There he goes, the POW card, he couldn't resist #debate08 #current",0,EndTheRoboCalls
936667771,then why vote against them McCain you'd think a veteran would support vetrans! - but those in wheelchairs esp. suffer he does shit #current,0,msblog
936667780,there you go....I am a POW!! #current,0,alexashrugged
936667810,Here we go! POW story again! #current,0,AspiringVenus
936667812,Ask McCain about PAVE SPIKE  he shut down the search for MIA and POW's!  #current,0,EATerrell
936667851,"-1 pt for McCain. Keeps bringing up the veteran issue. Yes, we know you love the veterans and we know you'll take care of it! #tweetdebate",0,slsmith
936667883,#current YEAH! final comments from mccain reference coming home from prison. Everyone take a shot!!,0,johnmccrory
936667961,"#current if McCain is so pro-veteran, why didn't he vote for the new G.I. Bill?",0,frijole
936667971,Now they're having a blinking contest. #debate08 #current,0,DonIrvine
936667983,"-1 McCain for dredging up the POW stuff, all he knows is war #tweetdebate",0,clarkjolley
936667990,I thought McCain was busy dumping his first wife after he returned from Vietnam. #current,0,andrew_herrick
936668010,oh here we go again..  blah blah blah.. violins and sappy music.. thanks danny tanner #current,0,israelpattison
936668071,"We're the land of opportunity, but we need the gov't to take care of us? Make up your mind. #current #debate08 #tweetdebate",0,UltraNurd
936668104,McCain sucks.#current,0,pamelalyn
936668137,POW MIA issue is not resolved until EVERYONE comes back! #tweetdebate -50 McCain,0,TheMacG33k
936668188,"Both McCain and Obama are a joke! give me 30 min. and I can prove it, lol. (this is to u Current! i luvs my current :)  #current",0,robinelaine
936668200,"Is it just me, or is Current being anti-McCain and not showing those comments? #current #debate08",0,pluggpro
936668211,"#current all McCain talks about is war ... he is a war lover, a war monger  he would be a president of war",0,MNCR
936668216,McCain managed to screw up this debate without any help from Palin.Isn't he sad about Bush screwing vets?. #current #tweetdebate #debate08,0,rghanbari
936668246,"""when I came home from prison..."" Have we heard that one before? #current",0,Mary Trigiani
936668306,#current McPain: when I came home from prison...veterans...heal wounds of war... [that's all you need to know!],0,JohnMcCain2008
936668310,#current #debate08 #tweetdebate wow ... never mentions that PoW issue does he... good thing he was never tortured (* according to US),0,mortgageporter
