label,text
0,"[1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05]"
0,"[0.22239121794700623, 0.09615255147218704, 0.04120420292019844, -0.15612804889678955, -0.21794100105762482, -0.21007733047008514, 0.14328229427337646, 0.1426345556974411, -0.07341963052749634, 0.05565519630908966, 0.13318005204200745, 0.09000267088413239, 0.10146287828683853, -0.06159614026546478, 0.00837757345288992, -0.0832955464720726, -0.1194571852684021, -0.08534985780715942, -0.1488463133573532, -0.16850034892559052, -0.12334802746772766, -0.10618739575147629, 0.2073439359664917, 0.023876212537288666, -0.14618724584579468, 0.13509541749954224, 0.07674373686313629, -0.03325187787413597, -0.029922472313046455, 0.17024369537830353, -0.11414029449224472, 0.016748402267694473, -0.08772114664316177, -0.148686021566391, -0.038090869784355164, 0.22204764187335968, 0.09231873601675034, -0.11422739923000336, 0.06886892765760422, -0.13759705424308777, -0.15609274804592133, -0.12430807203054428, -0.2235933542251587, 0.06305799633264542, 0.15290427207946777, -0.1470879465341568, -0.21602661907672882, 0.0615844763815403, 0.13418357074260712, 0.03742104023694992, 0.005644325632601976, 0.14869625866413116, -0.010257597081363201, -0.10358403623104095, -0.03490585833787918, 0.26135507225990295, 0.10210675001144409, 0.19407713413238525, 0.20291747152805328, 0.03354688733816147, -0.059437938034534454, 0.16157126426696777, 0.1834343820810318, 0.08624442666769028, -0.06590017676353455, -0.15113268792629242, -0.0566009059548378, -0.1504489928483963, -0.07063598185777664, 0.0436355322599411, 0.02558325044810772, 0.08319102972745895, -0.2365286946296692, -0.16607685387134552, 0.018611658364534378, -0.017670365050435066, -0.06523563712835312, -0.09210199117660522, 0.12464101612567902, -0.3466583788394928, 0.014837128110229969, -0.054902829229831696, -0.09720342606306076, -0.059082355350255966, -0.2159583568572998, 0.09322461485862732, 0.14014177024364471, 0.09515494853258133, 0.014632055535912514, -0.09303509443998337, -0.19346381723880768, 0.10383445769548416, 0.0308894831687212, 0.01557387039065361, -0.04982231184840202, -0.08903933316469193, -0.10878855735063553, 0.20776374638080597, 0.007620926480740309, 0.05751701816916466, 0.2034701704978943, 0.06389304995536804, 0.17216317355632782, -0.14287054538726807, -0.09304258972406387, 0.10755501687526703, 0.14620129764080048, 0.038609180599451065, 0.06949471682310104, 0.145896315574646, -0.16043171286582947, -0.13581475615501404, -0.06801772862672806, 0.02905278280377388, -0.0535966195166111, -0.06590235978364944, -0.07957632094621658, 0.043875083327293396, -0.17094102501869202, -0.14408819377422333, -0.05673956125974655, -0.0002309036790393293, 0.15423884987831116, 0.08589619398117065, 0.25550878047943115, 0.24852865934371948, -0.16421912610530853, 0.13042427599430084]"
0,"[0.38569334149360657, 0.333007276058197, 0.2481158822774887, -0.4661805331707001, -0.37521737813949585, -0.2647959887981415, 0.4355684220790863, 0.07586997002363205, -0.4727410078048706, 0.2650738060474396, 0.15319283306598663, 0.18188002705574036, 0.3477145731449127, -0.4153038263320923, 0.39654332399368286, -0.30719634890556335, -0.1975463628768921, -0.41820043325424194, -0.41250643134117126, -0.2116221785545349, -0.4342150390148163, -0.44927600026130676, 0.40314432978630066, -0.2617919445037842, -0.11101668328046799, 0.3148634731769562, 0.48823976516723633, -0.3866572678089142, -0.3778492212295532, 0.4591561555862427, -0.3924001157283783, 0.45220452547073364, -0.2470119595527649, -0.36534973978996277, -0.42021694779396057, 0.1662546694278717, 0.45048999786376953, -0.4189686179161072, 0.4663758873939514, -0.3784295916557312, -0.2267046570777893, -0.3155824840068817, -0.2758541703224182, 0.1495961844921112, 0.39106205105781555, -0.4674714505672455, -0.39667952060699463, 0.36113542318344116, 0.15806540846824646, 0.42514917254447937, -0.40613651275634766, 0.21910904347896576, 0.38979604840278625, -0.36903810501098633, -0.32297414541244507, 0.26190683245658875, 0.24273544549942017, 0.23838582634925842, 0.2506875991821289, -0.40256860852241516, -0.23814500868320465, 0.22562767565250397, 0.4935266971588135, 0.17077279090881348, -0.4918796122074127, -0.4316239655017853, -0.29258012771606445, -0.6248300075531006, -0.3363789916038513, 0.49750807881355286, 0.3657911717891693, 0.30460160970687866, -0.5030723214149475, -0.3026043772697449, -0.1630968451499939, 0.46076229214668274, -0.22605083882808685, -0.2495921552181244, 0.3486684560775757, -0.16986949741840363, 0.41389164328575134, -0.13169832527637482, -0.4327695071697235, -0.2561980187892914, -0.39239785075187683, 0.41603317856788635, 0.45849132537841797, 0.24130359292030334, -0.2618120312690735, -0.11443372070789337, -0.5222446322441101, 0.4355393648147583, -0.17933544516563416, 0.3208203911781311, -0.14432859420776367, -0.49421048164367676, -0.43038639426231384, 0.4347805976867676, -0.34972909092903137, 0.364176481962204, 0.40701353549957275, 0.40378519892692566, 0.2698933184146881, -0.43546244502067566, -0.4911273121833801, 0.1449318528175354, 0.31826716661453247, 0.3200424313545227, 0.38906151056289673, 0.37795624136924744, -0.5259369611740112, -0.24461375176906586, -0.18310822546482086, -0.4372293949127197, -0.38356706500053406, -0.3397216200828552, -0.39951467514038086, 0.3376207947731018, -0.23541635274887085, -0.4735470414161682, -0.45735466480255127, -0.32629722356796265, 0.17648833990097046, 0.21946890652179718, 0.350070983171463, 0.40213897824287415, -0.2689903974533081, 0.4488069713115692]"
0,"[0.131194069981575, 0.15824152529239655, 0.16832977533340454, -0.16078662872314453, -0.16288670897483826, -0.17033974826335907, 0.16167470812797546, 0.16341853141784668, -0.16429905593395233, 0.18054929375648499, 0.17552076280117035, 0.15926119685173035, 0.17864765226840973, -0.1575901210308075, 0.1708531528711319, -0.17683541774749756, -0.1861717849969864, -0.18411268293857574, -0.16151219606399536, -0.17238451540470123, -0.15126828849315643, -0.16323013603687286, 0.16425597667694092, -0.1358756422996521, -0.1664666086435318, 0.17280542850494385, 0.16010357439517975, -0.16812726855278015, -0.17808324098587036, 0.1668163239955902, -0.18451383709907532, 0.14632606506347656, -0.1756020337343216, -0.17847968637943268, -0.1536996066570282, 0.17291201651096344, 0.17323105037212372, -0.1616114228963852, 0.16478297114372253, -0.1784076988697052, -0.17208369076251984, -0.18146160244941711, -0.1584598422050476, 0.16889701783657074, 0.16973994672298431, -0.1573065221309662, -0.12849371135234833, 0.16708627343177795, 0.1730106920003891, 0.1668611317873001, -0.16125302016735077, 0.16973690688610077, 0.17923232913017273, -0.18764916062355042, -0.16109299659729004, 0.15050199627876282, 0.16890381276607513, 0.1610041707754135, 0.15356582403182983, -0.17431776225566864, -0.17095409333705902, 0.16212640702724457, 0.1812605857849121, 0.1789262443780899, -0.17465119063854218, -0.17099721729755402, -0.16968312859535217, -0.15815520286560059, -0.18725520372390747, 0.16943471133708954, 0.17242474853992462, 0.16553890705108643, -0.15110063552856445, -0.15196600556373596, -0.16790077090263367, 0.12588460743427277, -0.16926167905330658, -0.17055386304855347, 0.1757439821958542, -0.13411889970302582, 0.17391179502010345, -0.16977424919605255, -0.16634207963943481, -0.17468096315860748, -0.14807921648025513, 0.17695669829845428, 0.15970471501350403, 0.17408935725688934, -0.17518672347068787, -0.16664330661296844, -0.14853103458881378, 0.18063774704933167, -0.16092520952224731, 0.15562932193279266, -0.16720189154148102, -0.17200368642807007, -0.16183438897132874, 0.1584828943014145, -0.158538356423378, 0.14485536515712738, 0.16952483355998993, 0.16319572925567627, 0.17186246812343597, -0.17103026807308197, -0.1779502034187317, 0.1745423525571823, 0.16864976286888123, 0.17681708931922913, 0.1807103455066681, 0.16918568313121796, -0.15349864959716797, -0.17667368054389954, -0.1776154488325119, -0.1636134535074234, -0.17102321982383728, -0.17370359599590302, -0.16756311058998108, 0.17225319147109985, -0.16085878014564514, -0.157775416970253, -0.15643742680549622, -0.16601721942424774, 0.17555122077465057, 0.1751282811164856, 0.14239613711833954, 0.13996882736682892, -0.17061416804790497, 0.15676286816596985]"
0,"[0.43903401494026184, 0.12503667175769806, -0.0383308082818985, -0.09178157895803452, -0.27679938077926636, -0.26217323541641235, 0.27475908398628235, -0.0031585893593728542, -0.10116342455148697, 0.04887695237994194, 0.054451409727334976, 0.25462934374809265, 0.11052859574556351, 0.039300743490457535, 0.03702045977115631, -0.01157651748508215, -0.1367674171924591, -0.15042556822299957, -0.22500884532928467, -0.14622779190540314, -0.2791840136051178, -0.13506940007209778, 0.2995184659957886, -0.1458699256181717, -0.0034435682464390993, 0.2523944079875946, 0.1216345801949501, -0.17253680527210236, 0.012271078303456306, 0.23399920761585236, -0.08780129998922348, 0.16236984729766846, 0.02853766269981861, -0.11350303143262863, -0.1580800563097, 0.07707718014717102, 0.12188559770584106, -0.12347777187824249, 0.2639835774898529, -0.10159794986248016, -0.0019232927588745952, -0.025604525581002235, -0.28185003995895386, 0.04015643149614334, 0.17823193967342377, -0.20689135789871216, -0.5411900281906128, 0.0025654856581240892, 0.027487747371196747, 0.05051889270544052, -0.003685849718749523, 0.04374261945486069, 0.06493894010782242, -0.06840425729751587, -0.19079817831516266, 0.3126540184020996, 0.17823399603366852, 0.2909320592880249, 0.3676169514656067, 0.031072895973920822, -0.09681382775306702, 0.1910681128501892, 0.02506718598306179, 0.09484374523162842, 0.03076036460697651, -0.0829414501786232, -0.08658862859010696, -0.14906638860702515, -0.049500059336423874, 0.12726569175720215, 0.14788615703582764, 0.06372300535440445, -0.3954122066497803, -0.3186568021774292, -0.014440967701375484, 0.2937559187412262, 0.03482363373041153, -0.03427440673112869, 0.12550224363803864, -0.3292134702205658, -0.042661912739276886, -0.023420551791787148, -0.0076653724536299706, -0.007149912882596254, -0.3585169315338135, 0.16028469800949097, 0.30816811323165894, 0.03028910607099533, -0.003959583584219217, -0.07117197662591934, -0.356011301279068, 0.05478696525096893, 0.014444787055253983, 0.14952141046524048, 0.0339522659778595, -0.08734236657619476, -0.2892352342605591, 0.3428763449192047, -0.07908239215612411, 0.17758481204509735, 0.23619288206100464, 0.03227484971284866, 0.20727147161960602, -0.07880665361881256, -0.054413966834545135, 0.017292534932494164, 0.34513959288597107, 0.10214176774024963, 0.16477903723716736, 0.21011552214622498, -0.3045015037059784, -0.1416517198085785, -0.01957167312502861, 0.02147132344543934, 0.025758471339941025, 0.0017586869653314352, -0.03557826578617096, -0.02306121587753296, -0.22646695375442505, -0.24534741044044495, -0.08159269392490387, 0.056512005627155304, 0.24717876315116882, -0.003163640620186925, 0.39098578691482544, 0.41738712787628174, -0.14847078919410706, 0.18051166832447052]"
0,"[0.1578027456998825, 0.10367213189601898, 0.044888779520988464, -0.07637947052717209, -0.15361902117729187, -0.14375360310077667, 0.12342511117458344, 0.11078742146492004, -0.04903631657361984, 0.06136366352438927, 0.13871178030967712, 0.1404114067554474, 0.11828254163265228, -0.007595212198793888, 0.04091878980398178, -0.09559915959835052, -0.11755982786417007, -0.07750042527914047, -0.11750427633523941, -0.1521754413843155, -0.1297207772731781, -0.10269896686077118, 0.14477400481700897, -0.0748954489827156, -0.1216249093413353, 0.14652179181575775, 0.08722415566444397, -0.08249013870954514, -0.049946609884500504, 0.14059560000896454, -0.10390938818454742, 0.06325654685497284, -0.06782755255699158, -0.12697814404964447, -0.049311403185129166, 0.15535922348499298, 0.07660207897424698, -0.10630274564027786, 0.12082866579294205, -0.1059965193271637, -0.10883274674415588, -0.07196948677301407, -0.16209886968135834, 0.07529206573963165, 0.1402755230665207, -0.11472109705209732, -0.15734823048114777, 0.03941447287797928, 0.07892286032438278, 0.03799184039235115, -0.023019539192318916, 0.08094435930252075, 0.05325532332062721, -0.07067225128412247, -0.09033645689487457, 0.16664625704288483, 0.09335293620824814, 0.16027553379535675, 0.17026284337043762, 0.004456006456166506, -0.10302837193012238, 0.1470811367034912, 0.05076264962553978, 0.12279407680034637, -0.023699408397078514, -0.09562716633081436, -0.054050277918577194, -0.0896163061261177, -0.06817158311605453, 0.06550463289022446, 0.07283595949411392, 0.05120551958680153, -0.15830287337303162, -0.1454460471868515, -0.051787715405225754, 0.0815090537071228, -0.05233265832066536, -0.049104299396276474, 0.13323207199573517, -0.1784811019897461, 0.03155144676566124, -0.11581998318433762, -0.05290794372558594, -0.037772808223962784, -0.15679576992988586, 0.09757092595100403, 0.12438483536243439, 0.06522711366415024, -0.04424681514501572, -0.1347299963235855, -0.14586612582206726, 0.06435425579547882, -0.04991919919848442, 0.05760177969932556, -0.029939992353320122, -0.07797437906265259, -0.14088492095470428, 0.16405795514583588, -0.04347589984536171, 0.05347094684839249, 0.14864304661750793, 0.04206720367074013, 0.1440303772687912, -0.06838855147361755, -0.07687889784574509, 0.08375346660614014, 0.1498497575521469, 0.0705571100115776, 0.0943983867764473, 0.128998264670372, -0.13635069131851196, -0.12029165774583817, -0.07134007662534714, -0.0042792088352143764, -0.01932826265692711, -0.05157913267612457, -0.05168662592768669, 0.026619814336299896, -0.1621263027191162, -0.12507858872413635, -0.021844176575541496, -0.0017980147385969758, 0.1528773456811905, 0.054108478128910065, 0.1721125841140747, 0.1644546389579773, -0.1445520520210266, 0.12499465048313141]"
1,"[1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05]"
0,"[0.16314148902893066, 0.011134077794849873, -0.04783057048916817, -0.003173151519149542, -0.12857796251773834, -0.12541283667087555, 0.1376282274723053, 0.05699517950415611, -0.07139406353235245, 0.018012620508670807, 0.12347913533449173, 0.12660233676433563, 0.09650235623121262, 0.0672590434551239, 0.004050979856401682, -0.07435104995965958, -0.10906324535608292, -0.04875776544213295, -0.07689747959375381, -0.13349418342113495, -0.09719660878181458, -0.056900057941675186, 0.13170967996120453, -0.07127352803945541, -0.08011273294687271, 0.13651208579540253, 0.040685608983039856, -0.08139482885599136, 0.03650004416704178, 0.08814297616481781, -0.01767992228269577, 0.05791260302066803, -0.014362952671945095, -0.06560318171977997, -0.03207051753997803, 0.08048238605260849, 0.031734686344861984, -0.04340197145938873, 0.061881035566329956, -0.019551631063222885, -0.027712540701031685, -0.005614723078906536, -0.12993966042995453, 0.0508589968085289, 0.08777134120464325, -0.07284348458051682, -0.20588381588459015, -0.018550071865320206, 0.039797842502593994, 0.01255432702600956, 0.046898890286684036, 0.04194410517811775, -0.00934780016541481, 0.01894448511302471, -0.08514214307069778, 0.13404227793216705, 0.07005809247493744, 0.16013218462467194, 0.17868050932884216, 0.05238025635480881, -0.05893738940358162, 0.09884355217218399, -0.07501180469989777, 0.09566983580589294, 0.0917954370379448, 0.010597840882837772, 0.0034621094819158316, -0.061857499182224274, 0.008996575139462948, 0.04526511952280998, 0.09347674995660782, 0.012791826389729977, -0.12767240405082703, -0.15004150569438934, -0.03330058604478836, 0.11463221162557602, 0.06325390934944153, -0.03655348718166351, 0.07054195553064346, -0.25047916173934937, -0.052218854427337646, -0.08189748227596283, 0.0672651007771492, 0.0017400546930730343, -0.18060755729675293, 0.12031317502260208, 0.07660847902297974, 0.03433426469564438, -0.019225263968110085, -0.09491322934627533, -0.17889517545700073, 0.06747768819332123, 0.013668171130120754, 0.048009950667619705, 0.016848864033818245, -0.018668752163648605, -0.1184220165014267, 0.12337201088666916, -0.0343223437666893, 0.09513843059539795, 0.11500542610883713, -0.04048316180706024, 0.07849963754415512, 0.04116172716021538, -0.03414143994450569, -0.007449140772223473, 0.11545157432556152, -0.001800988451577723, 0.10555776953697205, 0.10705553740262985, -0.08758994936943054, -0.1187821477651596, -0.022210605442523956, 0.07597953081130981, 0.06320825219154358, 0.056238237768411636, 0.021978501230478287, -0.058130450546741486, -0.15753380954265594, -0.09458550065755844, 0.029714049771428108, 0.09846235066652298, 0.15443262457847595, -0.02488819696009159, 0.1798883080482483, 0.22041013836860657, -0.12789255380630493, 0.08839721232652664]"
0,"[-0.12439350038766861, -0.05825190618634224, 0.4472227990627289, 0.013207969255745411, -0.11942616105079651, -0.013440810143947601, 0.040985699743032455, 0.16730062663555145, -0.3056597411632538, 0.549376904964447, 0.3916160762310028, 0.07858090102672577, 0.4643383026123047, -0.42111504077911377, 0.4347253739833832, -0.5590164661407471, -0.2043728083372116, -0.21478542685508728, -0.14176945388317108, -0.2165859192609787, 0.08273708820343018, 0.047032732516527176, 0.012021023780107498, 0.18329687416553497, -0.37827247381210327, 0.3146017789840698, 0.20068544149398804, -0.08639059215784073, -0.3241969048976898, -0.003098550019785762, -0.4578452706336975, 0.1656026691198349, -0.5376319289207458, -0.21806690096855164, -0.03586293384432793, 0.3410465121269226, 0.06764830648899078, 0.02447124943137169, 0.020145686343312263, -0.06777843087911606, -0.5328376293182373, -0.36373651027679443, -0.040528301149606705, 0.5379917621612549, 0.2377297431230545, 0.057009220123291016, 0.124506376683712, 0.14233984053134918, 0.2645002603530884, 0.22775103151798248, -0.13909472525119781, 0.1568850576877594, 0.23652896285057068, -0.28030821681022644, -0.03179359808564186, -0.09493453055620193, 0.02017204836010933, 0.12966710329055786, 0.032546646893024445, -0.46345290541648865, 0.05863496661186218, -0.04277116805315018, 0.1555931717157364, 0.3577922582626343, -0.5930435657501221, -0.27551162242889404, -0.12152981758117676, -0.17935457825660706, -0.3709176182746887, 0.07478878647089005, 0.05429835617542267, 0.13901151716709137, -0.08179207146167755, -0.032744746655225754, -0.41232582926750183, -0.18175558745861053, -0.6022990942001343, -0.4451613128185272, 0.3079223930835724, -0.04433338716626167, 0.40992870926856995, -0.44941094517707825, -0.09136531502008438, -0.444120854139328, -0.03611978888511658, 0.33223602175712585, -0.04809751734137535, 0.4459046721458435, -0.3528241217136383, -0.34937119483947754, -0.14530541002750397, 0.4786764085292816, -0.23290953040122986, 0.03713073581457138, -0.5194677114486694, -0.17970721423625946, -0.17511340975761414, 0.2151690572500229, -0.027054833248257637, -0.06184985861182213, 0.13883738219738007, 0.38845202326774597, 0.09237538278102875, -0.029202885925769806, -0.19751717150211334, 0.5032659769058228, 0.06313218176364899, 0.167321115732193, 0.4331287145614624, 0.048173971474170685, -0.06236150488257408, -0.2836151719093323, -0.3434371054172516, -0.1295081526041031, -0.25142690539360046, -0.35971546173095703, -0.3429199159145355, 0.4093649089336395, -0.06091688200831413, -0.2227262407541275, -0.1276569366455078, -0.33583012223243713, 0.2802320122718811, 0.25633370876312256, 0.0378563329577446, 0.1760859191417694, -0.2850399613380432, -0.012359511107206345]"
0,"[1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05]"
0,"[0.3374827206134796, 0.25652724504470825, 0.4956735670566559, -0.31255680322647095, -0.5692188143730164, -0.46689900755882263, 0.3064206838607788, 0.593095600605011, -0.47131162881851196, 0.5292213559150696, 0.6421415209770203, 0.4534059762954712, 0.6297628283500671, -0.36142098903656006, 0.2816203236579895, -0.5973531007766724, -0.470390647649765, -0.37427887320518494, -0.3915383517742157, -0.6433836221694946, -0.27385032176971436, -0.31485357880592346, 0.4197458326816559, -0.07308892160654068, -0.6417615413665771, 0.6003966331481934, 0.35787728428840637, -0.26815107464790344, -0.36445170640945435, 0.36208680272102356, -0.5374922752380371, 0.2496897131204605, -0.6343845129013062, -0.6118398308753967, -0.23093000054359436, 0.6428304314613342, 0.3648001253604889, -0.2729942798614502, 0.2584272027015686, -0.3801423907279968, -0.6845853328704834, -0.5980175733566284, -0.5695875287055969, 0.6468596458435059, 0.5766574144363403, -0.31666889786720276, -0.2929874062538147, 0.29136574268341064, 0.5564670562744141, 0.2304428368806839, -0.21894635260105133, 0.4315865933895111, 0.2533227801322937, -0.39923614263534546, -0.2601860463619232, 0.4051257073879242, 0.34713053703308105, 0.5855136513710022, 0.4990965723991394, -0.33820074796676636, -0.247057244181633, 0.43414005637168884, 0.36862459778785706, 0.6556104421615601, -0.4178321063518524, -0.3952902853488922, -0.2580503821372986, -0.44323527812957764, -0.43815675377845764, 0.24100902676582336, 0.3011723458766937, 0.26933175325393677, -0.5046849250793457, -0.4244104325771332, -0.3150032162666321, 0.07464948296546936, -0.5484858751296997, -0.5126066207885742, 0.5307419896125793, -0.6137217283248901, 0.3596307039260864, -0.6807233691215515, -0.29536718130111694, -0.43624401092529297, -0.5046464800834656, 0.48792046308517456, 0.3093090355396271, 0.49861711263656616, -0.3192375898361206, -0.578639030456543, -0.5059986710548401, 0.5958083868026733, -0.33217599987983704, 0.17775675654411316, -0.5303433537483215, -0.2919754981994629, -0.45245853066444397, 0.5675200819969177, -0.15545310080051422, 0.23673854768276215, 0.5936720967292786, 0.37196820974349976, 0.5000110864639282, -0.21671463549137115, -0.5323338508605957, 0.6166228652000427, 0.46353811025619507, 0.2654630243778229, 0.4665267765522003, 0.45933955907821655, -0.4134902358055115, -0.6010246872901917, -0.5251982808113098, -0.1949244886636734, -0.23573030531406403, -0.38086366653442383, -0.33139750361442566, 0.35617801547050476, -0.6085605621337891, -0.4382253587245941, -0.2173212468624115, -0.26892200112342834, 0.6095617413520813, 0.3529517650604248, 0.573316216468811, 0.5844184160232544, -0.6676526069641113, 0.40468913316726685]"
0,"[0.4524543285369873, 0.4336796998977661, 0.3834986686706543, -0.3461531400680542, -0.45647063851356506, -0.44984859228134155, 0.4309312105178833, 0.39597219228744507, -0.40538832545280457, 0.41228044033050537, 0.475417822599411, 0.48866650462150574, 0.4907107353210449, -0.22801770269870758, 0.2889766991138458, -0.40711119771003723, -0.5048884153366089, -0.4375889003276825, -0.4329527020454407, -0.38366299867630005, -0.36938193440437317, -0.4616394340991974, 0.39989161491394043, -0.25776156783103943, -0.43981030583381653, 0.47874078154563904, 0.3684576451778412, -0.4067053198814392, -0.3347982168197632, 0.3663974106311798, -0.4025404751300812, 0.3375224173069, -0.38224685192108154, -0.47148770093917847, -0.3962431848049164, 0.43125221133232117, 0.3803848922252655, -0.4479200541973114, 0.4102473556995392, -0.4165097773075104, -0.4458851218223572, -0.431615948677063, -0.45684200525283813, 0.44487324357032776, 0.4599315822124481, -0.4470844864845276, -0.46369820833206177, 0.25920727849006653, 0.4472884237766266, 0.331196129322052, -0.2586231231689453, 0.34532466530799866, 0.36460086703300476, -0.42400047183036804, -0.4509294927120209, 0.4755587875843048, 0.48855841159820557, 0.46889665722846985, 0.4592578113079071, -0.23668132722377777, -0.45831289887428284, 0.4799593687057495, 0.40042442083358765, 0.47877147793769836, -0.2500763237476349, -0.20850349962711334, -0.3104091286659241, -0.3421745002269745, -0.3419889807701111, 0.3699786365032196, 0.3813970685005188, 0.3391267955303192, -0.42008641362190247, -0.4980517327785492, -0.37515848875045776, 0.3306017220020294, -0.27086013555526733, -0.34616148471832275, 0.2612605094909668, -0.38396379351615906, 0.36618560552597046, -0.4424643814563751, -0.25616782903671265, -0.3627173900604248, -0.46496087312698364, 0.3519117832183838, 0.44231438636779785, 0.3184778690338135, -0.3271942436695099, -0.4707902669906616, -0.4187808036804199, 0.37653854489326477, -0.37949660420417786, 0.310021311044693, -0.3734486997127533, -0.36483490467071533, -0.4409426152706146, 0.44553887844085693, -0.32202398777008057, 0.33101576566696167, 0.45195895433425903, 0.24070045351982117, 0.5015566945075989, -0.36593103408813477, -0.3584601581096649, 0.4332418739795685, 0.49081262946128845, 0.35095494985580444, 0.3457791805267334, 0.5079583525657654, -0.4204254448413849, -0.4880947768688202, -0.4386208653450012, -0.2277304232120514, -0.23906496167182922, -0.3286835551261902, -0.2748992145061493, 0.251058965921402, -0.451154887676239, -0.3538029193878174, -0.28407204151153564, -0.22148257493972778, 0.46412503719329834, 0.2924569845199585, 0.44427862763404846, 0.4415111839771271, -0.46110597252845764, 0.46598586440086365]"
